Experiment,Experiment Name,Condition,Run,Seed,Factor 1,Factor 1 Level,Factor 2,Factor 2 Level,Ticks,Completed Tasks,Failed Tasks,Completion Rate (%),Discovered Completion (%),Explored Area (%),Individual Tasks,Cooperative Tasks,Completed Cooperative Tasks,Total Bids,Unresolved Auction Rounds,Contracts Awarded,Contract Releases,Coalition Attempts,Coalitions Formed,Coalition Success (%),Coalition Formation Efficiency (%),Mean Coalition Delay,Task Value,Rewards Distributed,Mission Bonuses,Reward Gini,Contract Gini,Top 20% Reward Share (%),Information Coverage (%),Mean Reputation,Strategy Switches,Coordination Overhead,Mission Efficiency,Energy Used,Energy Remaining,Failed — Undiscovered,Failed — Auction/No Feasible,Failed — Deadline After Assignment,Failed — Other,Task State Pass,Energy Error,Reward Error,Reputation Bounds Pass,Strategy Validity Pass
BS06,Reputation × Adaptation,Reputation On / Adaptation Off,103,26,Reputation Enabled,On,Adaptive Strategies,Off,289,24,6,80.0,85.71428571428571,65.24413687043445,18,12,7,2076,411,29,5,423,12,58.333333333333336,2.8368794326241136,93.75,2650.363172287534,2650.363172287534,0.0,0.35825174351121003,0.2666666666666666,38.68435496335696,93.33333333333333,0.4997187026836415,0,122.08333333333333,0.7446651698405627,667.1340640451767,1572.3795356130208,2,3,0,1,True,4.547473508864641e-13,0.0,True,True
BS06,Reputation × Adaptation,Reputation On / Adaptation On,104,26,Reputation Enabled,On,Adaptive Strategies,On,274,27,3,90.0,93.10344827586206,64.85966935793925,18,12,9,1877,478,32,5,492,14,64.28571428571429,2.845528455284553,74.77777777777777,3104.1848307193977,3104.1848307193977,0.0,0.28959385693291684,0.2666666666666666,36.532819009399965,93.77777777777777,0.5009213549098565,46,104.14814814814815,0.9122192907775964,638.8932101110469,1600.6203895471513,1,2,0,0,True,2.2737367544323206e-13,1.3642420526593924e-12,True,True
BS06,Reputation × Adaptation,Reputation Off / Adaptation Off,105,27,Reputation Enabled,Off,Adaptive Strategies,Off,286,29,1,96.66666666666667,96.66666666666667,68.28143021914649,19,11,10,971,199,31,2,211,12,83.33333333333333,5.687203791469194,28.4,3387.669685474761,3387.669685474761,0.0,0.30473574074886045,0.2666666666666666,37.67723991881998,98.0,0.5,0,56.6551724137931,1.4904327733470748,678.9436349329928,1645.1970100614058,0,1,0,0,True,6.821210263296962e-13,4.547473508864641e-13,True,True
BS06,Reputation × Adaptation,Reputation Off / Adaptation On,106,27,Reputation Enabled,Off,Adaptive Strategies,On,233,30,0,100.0,100.0,54.094579008073815,19,11,11,1159,315,37,7,333,18,61.111111111111114,5.405405405405405,53.27272727272727,3503.19260738327,3503.19260738327,0.0,0.2247199500546313,0.2666666666666666,30.054011355698997,94.88888888888889,0.5,32,63.96666666666667,1.4459747775428824,527.7204110269333,1796.4202339674662,0,0,0,0,True,6.821210263296962e-13,9.094947017729282e-13,True,True
BS06,Reputation × Adaptation,Reputation On / Adaptation Off,107,27,Reputation Enabled,On,Adaptive Strategies,Off,210,30,0,100.0,100.0,55.517108804306034,19,11,11,882,154,32,2,167,13,84.61538461538461,7.7844311377245505,20.09090909090909,3503.1926073832697,3503.1926073832697,0.0,0.2534184935554291,0.2523809523809524,31.545309303568175,94.88888888888889,0.5064427828175998,0,49.46666666666667,1.802434679789646,496.5892166655999,1827.5514283287985,0,0,0,0,True,2.2737367544323206e-13,0.0,True,True
BS06,Reputation × Adaptation,Reputation On / Adaptation On,108,27,Reputation Enabled,On,Adaptive Strategies,On,245,26,4,86.66666666666667,96.29629629629629,58.78508266051519,19,11,11,731,215,29,3,228,13,84.61538461538461,5.701754385964913,29.09090909090909,3131.7147948993133,3131.7147948993133,0.0,0.28910600163010947,0.2379084967320262,36.92774315507765,85.55555555555556,0.5038998620141623,54,52.80769230769231,1.656034240062892,574.0930215913764,1750.0476234030223,3,1,0,0,True,0.0,9.094947017729282e-13,True,True
BS06,Reputation × Adaptation,Reputation Off / Adaptation Off,109,28,Reputation Enabled,Off,Adaptive Strategies,Off,259,29,1,96.66666666666667,100.0,63.09111880046136,18,12,12,1018,263,33,4,279,16,75.0,5.734767025089606,44.916666666666664,3477.367500808737,3477.367500808737,0.0,0.2716123318628958,0.31333333333333324,32.02977822163814,94.88888888888889,0.5,0,59.48275862068966,1.5002929332555859,622.792361564328,1652.0544598780207,1,0,0,0,True,1.3642420526593924e-12,0.0,True,True
BS06,Reputation × Adaptation,Reputation Off / Adaptation On,110,28,Reputation Enabled,Off,Adaptive Strategies,On,251,30,0,100.0,100.0,60.66897347174164,18,12,12,561,266,32,2,280,14,85.71428571428571,5.0,33.0,3605.4357473125433,3605.4357473125433,0.0,0.273586498117085,0.21666666666666679,37.17687124923432,99.55555555555556,0.5,49,43.4,1.9443526415278645,597.3116461010931,1677.5351753412563,0,0,0,0,True,4.547473508864641e-13,9.094947017729282e-13,True,True
BS06,Reputation × Adaptation,Reputation On / Adaptation Off,111,28,Reputation Enabled,On,Adaptive Strategies,Off,285,29,1,96.66666666666667,96.66666666666667,62.89888504421376,18,12,11,1249,439,40,11,461,22,50.0,4.772234273318872,64.91666666666667,3462.3505084134877,3462.3505084134877,0.0,0.3102805219802234,0.24615384615384617,37.10389257411354,100.0,0.49628146201554824,0,74.89655172413794,1.2388617931767745,656.7835081224764,1618.0633133198746,0,0,0,1,True,9.094947017729282e-13,4.547473508864641e-13,True,True
BS06,Reputation × Adaptation,Reputation On / Adaptation On,112,28,Reputation Enabled,On,Adaptive Strategies,On,242,27,3,90.0,93.10344827586206,56.55517108804306,18,12,10,1019,275,34,7,292,17,58.8235294117647,5.821917808219178,55.5,3221.592968255679,3221.592968255679,0.0,0.32968579940660003,0.2235897435897436,40.434982998666825,91.33333333333333,0.5005257875326802,51,65.55555555555556,1.4246170376812821,563.3747295197096,1711.4720919226409,1,2,0,0,True,2.2737367544323206e-13,9.094947017729282e-13,True,True
BS06,Reputation × Adaptation,Reputation Off / Adaptation Off,113,29,Reputation Enabled,Off,Adaptive Strategies,Off,249,29,1,96.66666666666667,96.66666666666667,59.2079969242599,17,13,12,1153,409,32,3,424,15,80.0,3.5377358490566038,37.5,3361.543581571411,3361.543581571411,0.0,0.2496114420340212,0.15819209039548032,31.860736768947554,97.55555555555556,0.5,0,69.51724137931035,1.2966850845314428,605.4132402480011,1667.777295303944,0,1,0,0,True,0.0,4.547473508864641e-13,True,True
BS06,Reputation × Adaptation,Reputation Off / Adaptation On,114,29,Reputation Enabled,Off,Adaptive Strategies,On,259,27,3,90.0,96.42857142857143,62.93733179546329,17,13,11,542,224,29,2,237,13,84.61538461538461,5.485232067510548,29.0,3021.1677144771775,3021.1677144771775,0.0,0.23692286400803697,0.17106918238993707,32.063391709696184,90.0,0.5,49,43.77777777777778,1.7030956479185746,619.9272119974439,1653.263323554501,2,1,0,0,True,2.2737367544323206e-13,4.547473508864641e-13,True,True
BS06,Reputation × Adaptation,Reputation On / Adaptation Off,115,29,Reputation Enabled,On,Adaptive Strategies,Off,253,27,3,90.0,96.42857142857143,61.937716262975776,17,13,11,1110,406,31,4,419,13,84.61538461538461,3.1026252983293556,49.81818181818182,3102.0248930093167,3102.0248930093167,0.0,0.22874661274657204,0.20606060606060606,32.17221740801632,93.33333333333333,0.5046501800703754,0,71.70370370370371,1.2231365710348174,612.1230842643288,1661.0674512876167,2,1,0,0,True,2.2737367544323206e-13,0.0,True,True
BS06,Reputation × Adaptation,Reputation On / Adaptation On,116,29,Reputation Enabled,On,Adaptive Strategies,On,238,28,2,93.33333333333333,100.0,55.97846981930027,17,13,12,447,182,30,2,196,14,85.71428571428571,7.142857142857143,24.75,3240.2849051717917,3240.2849051717917,0.0,0.2929773772405966,0.1918128654970761,38.056540767924524,93.33333333333333,0.505949231362185,54,38.357142857142854,2.016122577777356,574.1864582479877,1699.0040773039582,2,0,0,0,True,6.821210263296962e-13,0.0,True,True
BS06,Reputation × Adaptation,Reputation Off / Adaptation Off,117,30,Reputation Enabled,Off,Adaptive Strategies,Off,260,25,5,83.33333333333333,92.5925925925926,59.669357939254134,14,16,13,1006,326,31,6,345,19,68.42105263157895,5.507246376811594,40.84615384615385,3106.6675498935265,3106.6675498935265,0.0,0.27581026788971164,0.1875,35.51312941328313,89.11111111111111,0.5,0,70.16,1.342059054132949,587.8516008489813,1743.5686913813463,3,2,0,0,True,4.547473508864641e-13,0.0,True,True
BS06,Reputation × Adaptation,Reputation Off / Adaptation On,118,30,Reputation Enabled,Off,Adaptive Strategies,On,241,27,3,90.0,93.10344827586206,52.94117647058823,14,16,13,760,297,36,9,319,22,59.09090909090909,6.896551724137931,47.714285714285715,3284.4509965621173,3284.4509965621173,0.0,0.21972919428524906,0.21298701298701306,33.086240751498124,96.44444444444444,0.5,41,55.44444444444444,1.625411960600263,531.6883400496035,1799.7319521807256,1,1,0,1,True,2.2737367544323206e-12,9.094947017729282e-13,True,True
BS06,Reputation × Adaptation,Reputation On / Adaptation Off,119,30,Reputation Enabled,On,Adaptive Strategies,Off,234,28,2,93.33333333333333,96.55172413793103,55.2479815455594,14,16,14,571,259,33,5,278,19,73.6842105263158,6.83453237410072,36.0,3447.9347062375045,3447.9347062375045,0.0,0.2760170203414294,0.22974358974358977,34.974009464924,90.66666666666667,0.5028225668254922,0,45.464285714285715,1.946920129019907,539.9687494849717,1791.451542745356,1,1,0,0,True,6.821210263296962e-13,4.547473508864641e-13,True,True
BS06,Reputation × Adaptation,Reputation On / Adaptation On,120,30,Reputation Enabled,On,Adaptive Strategies,On,288,30,0,100.0,100.0,66.01307189542484,14,16,16,576,256,33,3,275,19,84.21052631578948,6.909090909090909,26.1875,3722.82563189788,3722.82563189788,0.0,0.288620181214309,0.1937500000000001,34.568391503276686,96.88888888888889,0.5056576008329173,52,43.53333333333333,1.9250656975553213,674.8693929384174,1656.5508992919083,0,0,0,0,True,1.8189894035458565e-12,9.094947017729282e-13,True,True
BS07,Mission Incentive Strength,Mission incentive 0,1,1,Mission Incentive Weight,0,Reward Regime,mission-aligned,184,29,1,96.66666666666667,96.66666666666667,47.82775855440215,19,11,11,437,180,31,2,193,13,84.61538461538461,6.7357512953367875,32.09090909090909,3486.9846847541526,3486.9846847541526,0.0,0.1918041592610249,0.15802469135802477,31.060903255944606,97.33333333333333,0.5068936710823737,39,38.310344827586206,2.344581085056804,448.25275785020267,1743.1313005615657,0,1,0,0,True,1.3642420526593924e-12,4.547473508864641e-13,True,True
BS07,Mission Incentive Strength,Mission incentive 0.1,2,1,Mission Incentive Weight,0.1,Reward Regime,mission-aligned,182,29,1,96.66666666666667,100.0,47.558631295655516,19,11,11,463,185,31,2,198,13,84.61538461538461,6.565656565656566,32.54545454545455,3486.9846847541526,3835.6831532295687,348.69846847541544,0.2203021934762599,0.19393939393939386,33.17373227285963,96.66666666666667,0.5073237930580566,30,39.310344827586206,2.31151702117465,440.52650134592665,1750.8575570658415,1,0,0,0,True,1.3642420526593924e-12,9.094947017729282e-13,True,True
BS07,Mission Incentive Strength,Mission incentive 0.25,3,1,Mission Incentive Weight,0.25,Reward Regime,mission-aligned,182,29,1,96.66666666666667,100.0,47.558631295655516,19,11,11,463,185,31,2,198,13,84.61538461538461,6.565656565656566,32.54545454545455,3486.9846847541526,4358.730855942691,871.7461711885381,0.2203021934762599,0.19393939393939386,33.17373227285963,96.66666666666667,0.5073237930580566,30,39.310344827586206,2.31151702117465,440.52650134592665,1750.8575570658415,1,0,0,0,True,1.3642420526593924e-12,0.0,True,True
BS07,Mission Incentive Strength,Mission incentive 0.5,4,1,Mission Incentive Weight,0.5,Reward Regime,mission-aligned,182,29,1,96.66666666666667,100.0,47.558631295655516,19,11,11,463,185,31,2,198,13,84.61538461538461,6.565656565656566,32.54545454545455,3486.9846847541526,5230.477027131228,1743.4923423770763,0.22030219347626012,0.19393939393939386,33.17373227285963,96.66666666666667,0.5073237930580566,30,39.310344827586206,2.31151702117465,440.52650134592665,1750.8575570658415,1,0,0,0,True,1.3642420526593924e-12,9.094947017729282e-13,True,True
BS07,Mission Incentive Strength,Mission incentive 0,5,2,Mission Incentive Weight,0,Reward Regime,mission-aligned,279,29,1,96.66666666666667,100.0,64.78277585544022,16,14,13,1086,254,33,4,271,17,76.47058823529412,6.273062730627307,37.46153846153846,3666.2559839416103,3666.2559839416103,0.0,0.16999843803734738,0.15268817204301066,27.968219719044807,96.66666666666667,0.5023063808919619,43,62.172413793103445,1.5163894873296886,655.7534957709087,1668.6857792386324,1,0,0,0,True,1.8189894035458565e-12,4.547473508864641e-13,True,True
BS07,Mission Incentive Strength,Mission incentive 0.1,6,2,Mission Incentive Weight,0.1,Reward Regime,mission-aligned,279,29,1,96.66666666666667,100.0,64.78277585544022,16,14,13,1086,254,33,4,271,17,76.47058823529412,6.273062730627307,37.46153846153846,3666.2559839416103,4032.881582335772,366.6255983941613,0.1699984380373467,0.15268817204301066,27.968219719044804,96.66666666666667,0.5023063808919619,43,62.172413793103445,1.5163894873296886,655.7534957709087,1668.6857792386324,1,0,0,0,True,1.8189894035458565e-12,4.547473508864641e-13,True,True
BS07,Mission Incentive Strength,Mission incentive 0.25,7,2,Mission Incentive Weight,0.25,Reward Regime,mission-aligned,279,29,1,96.66666666666667,100.0,64.78277585544022,16,14,13,1086,254,33,4,271,17,76.47058823529412,6.273062730627307,37.46153846153846,3666.2559839416103,4582.819979927014,916.5639959854026,0.16999843803734715,0.15268817204301066,27.9682197190448,96.66666666666667,0.5023063808919619,42,62.172413793103445,1.5163894873296886,655.7534957709087,1668.6857792386324,1,0,0,0,True,1.8189894035458565e-12,9.094947017729282e-13,True,True
BS07,Mission Incentive Strength,Mission incentive 0.5,8,2,Mission Incentive Weight,0.5,Reward Regime,mission-aligned,287,29,1,96.66666666666667,96.66666666666667,66.28219915417148,16,14,13,1595,321,33,4,338,17,76.47058823529412,5.029585798816568,38.84615384615385,3666.2559839416103,5499.383975912416,1833.1279919708052,0.17700269629676924,0.22150537634408596,28.553968666676344,100.0,0.5016440570610172,42,82.82758620689656,1.211000459125071,674.4604409237169,1649.9788340858245,0,1,0,0,True,1.5916157281026244e-12,9.094947017729282e-13,True,True
BS07,Mission Incentive Strength,Mission incentive 0,9,3,Mission Incentive Weight,0,Reward Regime,mission-aligned,195,29,1,96.66666666666667,96.66666666666667,48.67358708189158,21,9,8,1173,320,32,3,331,11,72.72727272727273,3.323262839879154,55.625,3243.371439637589,3243.371439637589,0.0,0.27502908526373315,0.2962962962962963,33.660561417234376,97.11111111111111,0.5042978545820286,42,66.65517241379311,1.3787852264205465,443.3398550314323,1793.2242845167546,0,1,0,0,True,6.821210263296962e-13,9.094947017729282e-13,True,True
BS07,Mission Incentive Strength,Mission incentive 0.1,10,3,Mission Incentive Weight,0.1,Reward Regime,mission-aligned,186,28,2,93.33333333333333,96.55172413793103,45.79008073817762,21,9,8,973,296,30,2,306,10,80.0,3.2679738562091503,46.375,3158.352393391533,3474.1876327306873,315.83523933915353,0.27672695029932615,0.272,30.91562445733709,96.44444444444444,0.5056842855010429,35,60.642857142857146,1.5064751143233863,414.51813253487813,1822.0460070133088,1,1,0,0,True,6.821210263296962e-13,4.547473508864641e-13,True,True
BS07,Mission Incentive Strength,Mission incentive 0.25,11,3,Mission Incentive Weight,0.25,Reward Regime,mission-aligned,197,28,2,93.33333333333333,96.55172413793103,48.212226066897344,21,9,8,1313,317,28,0,325,8,100.0,2.4615384615384617,43.25,3158.352393391533,3947.940491739416,789.5880983478833,0.2985146241591341,0.3007751937984495,34.292043454163334,96.22222222222223,0.5082601616063032,39,73.35714285714286,1.2673036403107114,454.18284626499087,1782.3812932831959,1,1,0,0,True,6.821210263296962e-13,4.547473508864641e-13,True,True
BS07,Mission Incentive Strength,Mission incentive 0.5,12,3,Mission Incentive Weight,0.5,Reward Regime,mission-aligned,203,28,2,93.33333333333333,96.55172413793103,49.058054594386775,21,9,8,1185,329,29,1,338,9,88.88888888888889,2.662721893491124,47.375,3158.352393391533,4737.5285900873005,1579.1761966957665,0.36402165157959265,0.300709219858156,38.36124478378191,89.11111111111111,0.507163251633352,45,67.92857142857143,1.3433799355782672,458.0492525199126,1778.5148870282742,1,1,0,0,True,9.094947017729282e-13,0.0,True,True
BS07,Mission Incentive Strength,Mission incentive 0,13,4,Mission Incentive Weight,0,Reward Regime,mission-aligned,303,25,5,83.33333333333333,83.33333333333333,69.66551326412917,14,16,11,2977,610,26,1,622,12,91.66666666666667,1.9292604501607717,30.454545454545453,3303.4007101732177,3303.4007101732177,0.0,0.39945183711335,0.3159420289855073,44.584080260815306,98.88888888888889,0.5041128525086642,74,161.28,0.6991718817107189,712.733354680293,1493.873185691364,0,5,0,0,True,9.094947017729282e-13,1.3642420526593924e-12,True,True
BS07,Mission Incentive Strength,Mission incentive 0.1,14,4,Mission Incentive Weight,0.1,Reward Regime,mission-aligned,303,25,5,83.33333333333333,83.33333333333333,69.78085351787774,14,16,11,3007,536,26,1,548,12,91.66666666666667,2.18978102189781,27.181818181818183,3303.4007101732177,3633.740781190538,330.3400710173218,0.33378982667348756,0.2550724637681159,38.00564071943179,99.55555555555556,0.5037867590559804,76,159.96,0.7047586965030114,716.2791021445779,1490.3274382270793,0,5,0,0,True,9.094947017729282e-13,9.094947017729282e-13,True,True
BS07,Mission Incentive Strength,Mission incentive 0.25,15,4,Mission Incentive Weight,0.25,Reward Regime,mission-aligned,300,26,4,86.66666666666667,86.66666666666667,70.43444828911957,14,16,12,3068,619,27,1,632,13,92.3076923076923,2.0569620253164556,55.583333333333336,3467.357973265034,4334.197466581292,866.8394933162583,0.3372642894425619,0.2639455782312925,38.898371798107945,100.0,0.505170551421261,56,160.15384615384616,0.7189311065785525,704.9349676722886,1501.6715726993684,0,4,0,0,True,4.547473508864641e-13,0.0,True,True
BS07,Mission Incentive Strength,Mission incentive 0.5,16,4,Mission Incentive Weight,0.5,Reward Regime,mission-aligned,303,24,6,80.0,82.75862068965517,70.12687427912341,14,16,11,3098,518,25,1,530,12,91.66666666666667,2.2641509433962264,32.36363636363637,3163.843746085222,4745.765619127831,1581.9218730426107,0.27668584047738065,0.2785185185185186,32.755534186956154,96.66666666666667,0.5038517683219755,78,168.625,0.6660888036599485,717.8827914549765,1488.7237489166803,1,5,0,0,True,6.821210263296962e-13,0.0,True,True
BS07,Mission Incentive Strength,Mission incentive 0,17,5,Mission Incentive Weight,0,Reward Regime,mission-aligned,262,27,3,90.0,90.0,58.400615148019995,16,14,12,583,283,36,9,304,21,57.142857142857146,6.907894736842105,53.0,3400.0335066576504,3400.0335066576504,0.0,0.2425384459826634,0.1541125541125541,31.52999994521195,99.11111111111111,0.4977850139182834,44,49.666666666666664,1.7821045652196346,597.8754260632371,1670.3652134999074,0,2,0,1,True,2.2737367544323206e-13,9.094947017729282e-13,True,True
BS07,Mission Incentive Strength,Mission incentive 0.1,18,5,Mission Incentive Weight,0.1,Reward Regime,mission-aligned,262,27,3,90.0,90.0,58.400615148019995,16,14,12,583,283,36,9,304,21,57.142857142857146,6.907894736842105,53.0,3400.0335066576504,3740.0368573234164,340.0033506657653,0.24253844598266316,0.1541125541125541,31.52999994521196,99.11111111111111,0.4977850139182834,44,49.666666666666664,1.7821045652196346,597.8754260632371,1670.3652134999074,0,2,0,1,True,2.2737367544323206e-13,0.0,True,True
BS07,Mission Incentive Strength,Mission incentive 0.25,19,5,Mission Incentive Weight,0.25,Reward Regime,mission-aligned,262,27,3,90.0,90.0,58.400615148019995,16,14,12,583,283,36,9,304,21,57.142857142857146,6.907894736842105,53.0,3400.0335066576504,4250.041883322064,850.0083766644127,0.24253844598266316,0.1541125541125541,31.52999994521196,99.11111111111111,0.4977850139182834,44,49.666666666666664,1.7821045652196346,597.8754260632371,1670.3652134999074,0,2,0,1,True,2.2737367544323206e-13,0.0,True,True
BS07,Mission Incentive Strength,Mission incentive 0.5,20,5,Mission Incentive Weight,0.5,Reward Regime,mission-aligned,273,26,4,86.66666666666667,89.65517241379311,59.746251441753174,16,14,11,859,324,28,2,337,13,84.61538461538461,3.857566765578635,32.90909090909091,3295.556342488869,4943.334513733304,1647.7781712444348,0.3489325463135322,0.3295597484276729,41.00191983390903,95.55555555555556,0.5046591624095872,41,63.11538461538461,1.4778825552700012,633.9176147233082,1634.3230248398359,1,3,0,0,True,2.2737367544323206e-13,9.094947017729282e-13,True,True
BS07,Mission Incentive Strength,Mission incentive 0,21,6,Mission Incentive Weight,0,Reward Regime,mission-aligned,247,28,2,93.33333333333333,96.55172413793103,61.51480199923107,20,10,8,1275,204,29,1,213,9,88.88888888888889,4.225352112676056,25.25,3187.3243015751677,3187.3243015751677,2.842170943040401e-14,0.4290271839916333,0.3659574468085107,45.379263460632586,96.66666666666667,0.5059099266553126,60,68.14285714285714,1.270588277132907,615.5421917848884,1555.1867026295947,1,1,0,0,True,1.1368683772161603e-12,4.547473508864641e-13,True,True
BS07,Mission Incentive Strength,Mission incentive 0.1,22,6,Mission Incentive Weight,0.1,Reward Regime,mission-aligned,247,28,2,93.33333333333333,96.55172413793103,61.51480199923107,20,10,8,1275,204,29,1,213,9,88.88888888888889,4.225352112676056,25.25,3187.3243015751677,3506.0567317326854,318.73243015751706,0.4290271839916333,0.3659574468085107,45.37926346063257,96.66666666666667,0.5059099266553126,60,68.14285714285714,1.270588277132907,615.5421917848884,1555.1867026295947,1,1,0,0,True,1.1368683772161603e-12,0.0,True,True
BS07,Mission Incentive Strength,Mission incentive 0.25,23,6,Mission Incentive Weight,0.25,Reward Regime,mission-aligned,247,28,2,93.33333333333333,96.55172413793103,61.51480199923107,20,10,8,1275,204,29,1,213,9,88.88888888888889,4.225352112676056,25.25,3187.3243015751677,3984.1553769689604,796.8310753937922,0.4290271839916333,0.3659574468085107,45.37926346063257,96.66666666666667,0.5059099266553126,60,68.14285714285714,1.270588277132907,615.5421917848884,1555.1867026295947,1,1,0,0,True,1.1368683772161603e-12,4.547473508864641e-13,True,True
BS07,Mission Incentive Strength,Mission incentive 0.5,24,6,Mission Incentive Weight,0.5,Reward Regime,mission-aligned,247,28,2,93.33333333333333,96.55172413793103,61.51480199923107,20,10,8,1275,204,29,1,213,9,88.88888888888889,4.225352112676056,25.25,3187.3243015751677,4780.986452362753,1593.6621507875839,0.4290271839916333,0.3659574468085107,45.37926346063258,96.66666666666667,0.5059099266553126,59,68.14285714285714,1.270588277132907,615.5421917848884,1555.1867026295947,1,1,0,0,True,1.1368683772161603e-12,9.094947017729282e-13,True,True
BS07,Mission Incentive Strength,Mission incentive 0,25,7,Mission Incentive Weight,0,Reward Regime,mission-aligned,195,30,0,100.0,100.0,54.248366013071895,20,10,10,447,180,30,0,190,10,100.0,5.2631578947368425,18.5,3526.3109936647124,3526.3109936647124,0.0,0.3518560336233172,0.24397163120567367,41.02781909013093,94.88888888888889,0.5087657808108123,34,35.166666666666664,2.34842774502504,468.5624820201199,1795.9518715106246,0,0,0,0,True,6.821210263296962e-13,0.0,True,True
BS07,Mission Incentive Strength,Mission incentive 0.1,26,7,Mission Incentive Weight,0.1,Reward Regime,mission-aligned,195,30,0,100.0,100.0,54.248366013071895,20,10,10,447,180,30,0,190,10,100.0,5.2631578947368425,18.5,3526.3109936647124,3878.9420930311844,352.6310993664715,0.3518560336233172,0.24397163120567367,41.02781909013094,94.88888888888889,0.5087657808108123,34,35.166666666666664,2.34842774502504,468.5624820201199,1795.9518715106246,0,0,0,0,True,6.821210263296962e-13,9.094947017729282e-13,True,True
BS07,Mission Incentive Strength,Mission incentive 0.25,27,7,Mission Incentive Weight,0.25,Reward Regime,mission-aligned,195,30,0,100.0,100.0,54.248366013071895,20,10,10,447,180,30,0,190,10,100.0,5.2631578947368425,18.5,3526.3109936647124,4407.8887420808915,881.5777484161779,0.35185603362331785,0.24397163120567367,41.02781909013092,94.88888888888889,0.5087657808108123,33,35.166666666666664,2.34842774502504,468.5624820201199,1795.9518715106246,0,0,0,0,True,6.821210263296962e-13,0.0,True,True
BS07,Mission Incentive Strength,Mission incentive 0.5,28,7,Mission Incentive Weight,0.5,Reward Regime,mission-aligned,195,30,0,100.0,100.0,54.248366013071895,20,10,10,447,180,30,0,190,10,100.0,5.2631578947368425,18.5,3526.3109936647124,5289.46649049707,1763.1554968323562,0.3518560336233174,0.24397163120567367,41.027819090130926,94.88888888888889,0.5087657808108123,33,35.166666666666664,2.34842774502504,468.5624820201199,1795.9518715106246,0,0,0,0,True,6.821210263296962e-13,9.094947017729282e-13,True,True
BS07,Mission Incentive Strength,Mission incentive 0,29,8,Mission Incentive Weight,0,Reward Regime,mission-aligned,254,29,1,96.66666666666667,100.0,60.053825451749326,16,14,14,1498,569,33,4,587,18,77.77777777777777,3.0664395229982966,52.214285714285715,3520.9128596710057,3520.9128596710057,2.842170943040401e-14,0.3439358007590736,0.318840579710145,40.44367510270896,95.33333333333333,0.5040058552277561,48,87.24137931034483,1.1397864166238125,607.0988068627653,1665.376853193872,1,0,0,0,True,0.0,0.0,True,True
BS07,Mission Incentive Strength,Mission incentive 0.1,30,8,Mission Incentive Weight,0.1,Reward Regime,mission-aligned,249,27,3,90.0,96.42857142857143,57.70857362552864,16,14,12,2164,568,30,3,583,15,80.0,2.5728987993138936,55.833333333333336,3194.1004669257572,3513.510513618334,319.41004669257586,0.41215867412785534,0.451111111111111,44.58177106073913,86.44444444444444,0.50488091694324,47,116.5925925925926,0.8629811505980225,594.2401310414862,1678.2355290151515,2,1,0,0,True,4.547473508864641e-13,4.547473508864641e-13,True,True
BS07,Mission Incentive Strength,Mission incentive 0.25,31,8,Mission Incentive Weight,0.25,Reward Regime,mission-aligned,278,28,2,93.33333333333333,93.33333333333333,63.283352556708955,16,14,12,2307,778,33,5,795,17,70.58823529411765,2.138364779874214,58.0,3362.418599517019,4203.023249396274,840.6046498792548,0.32582694377331856,0.3313131313131312,40.273893406111746,100.0,0.5005567828614611,46,126.78571428571429,0.8068729289609737,647.2219736593128,1625.2536863973246,0,2,0,0,True,1.1368683772161603e-12,9.094947017729282e-13,True,True
BS07,Mission Incentive Strength,Mission incentive 0.5,32,8,Mission Incentive Weight,0.5,Reward Regime,mission-aligned,278,27,3,90.0,93.10344827586206,61.86082276047674,16,14,12,2267,582,32,5,599,17,70.58823529411765,2.8380634390651087,52.07692307692308,3282.248726135876,4923.373089203815,1641.124363067938,0.35646612250688103,0.3630769230769231,43.99885673543174,96.66666666666667,0.501104184834903,51,123.18518518518519,0.8348486269867376,659.54952890402,1612.926131152618,1,1,0,1,True,2.2737367544323206e-13,0.0,True,True
BS07,Mission Incentive Strength,Mission incentive 0,33,9,Mission Incentive Weight,0,Reward Regime,mission-aligned,220,29,1,96.66666666666667,100.0,52.24913494809689,16,14,13,392,184,31,2,199,15,86.66666666666667,7.5376884422110555,32.76923076923077,3494.7832458140083,3494.7832458140083,0.0,0.2810702168864847,0.20606060606060606,33.703963384310626,94.88888888888889,0.5058681486195747,46,35.6551724137931,2.2947715427457758,535.9329720693571,1671.1095543159015,1,0,0,0,True,2.2737367544323206e-13,4.547473508864641e-13,True,True
BS07,Mission Incentive Strength,Mission incentive 0.1,34,9,Mission Incentive Weight,0.1,Reward Regime,mission-aligned,220,29,1,96.66666666666667,100.0,52.24913494809689,16,14,13,392,184,31,2,199,15,86.66666666666667,7.5376884422110555,32.76923076923077,3494.7832458140083,3844.2615703954098,349.478324581401,0.28107021688648426,0.20606060606060606,33.703963384310626,94.88888888888889,0.5058681486195747,46,35.6551724137931,2.2947715427457758,535.9329720693571,1671.1095543159015,1,0,0,0,True,2.2737367544323206e-13,0.0,True,True
